103530.3423,103589.579,102766.8753,102873.5225,20200306,441178.0,230077.0
102264.1445,102264.1445,99242.9083,99513.6278,20200309,599454.0,207095.0
100697.7274,104407.503,100576.2613,104054.3062,20200310,614677.0,215069.0
103271.7708,104246.5693,102039.4999,102217.8315,20200311,508666.0,209064.0
100819.7929,101172.0953,99785.4685,100440.2737,20200312,534537.0,212649.0
97704.6554,100149.3455,96178.8984,99245.2222,20200313,732493.0,201879.0
99641.4462,101368.5509,98798.1817,99300.1229,20200316,511003.0,190938.0
99414.1825,100138.7394,98993.6861,99481.7335,20200317,463105.0,181745.0
98226.9078,99705.2027,94970.4558,95017.8807,20200318,778815.0,195469.0
94825.6766,95725.4703,90657.0661,95212.3522,20200319,875934.0,192045.0
94881.7504,96616.4563,94420.8838,95893.3634,20200320,593545.0,184048.0
93660.0854,94312.9663,91267.4195,91959.2774,20200323,589881.0,187081.0
92594.8449,93766.4018,91084.2017,91677.1831,20200324,652381.0,186171.0
93503.6133,93713.5443,91329.7951,91964.885,20200325,574562.0,197742.0
92621.0233,93343.1455,91646.3491,91677.693,20200326,591786.0,188200.0
92133.4626,93501.4268,91932.793,93494.4224,20200327,618055.0,180790.0
92862.9671,94103.2366,91682.7782,93250.8296,20200330,615236.0,170680.0
93473.1764,93959.4425,91902.8227,91931.5464,20200331,470590.0,183884.0
92747.3992,93283.7585,92332.8315,92711.9615,20200401,509170.0,174534.0
92396.3362,93213.4311,89669.0618,92937.3729,20200402,769435.0,175939.0
92905.5608,93222.3207,92056.1738,92684.7455,20200403,443194.0,170215.0
93585.6755,94258.4308,92917.012,93342.0866,20200407,469625.0,176141.0
93077.0458,95300.1963,92460.0077,95242.1843,20200408,578155.0,206836.0
95355.8509,95769.9256,94660.5685,94967.3709,20200409,438197.0,200148.0
95279.176,97722.5005,95218.6973,97325.1889,20200410,586630.0,214599.0
97197.1616,97505.4404,96037.2394,96392.5167,20200413,410893.0,209311.0
96550.0963,97363.2857,96072.5367,97134.1195,20200414,458424.0,214395.0
