date,open,high,low,close,volume,open_interest
2020-01-03,21976.2562,22120.8448,21877.0399,21952.5913,8997.0,8355.0
2020-01-06,21905.1466,22061.8603,21741.0517,21997.3257,10800.0,8834.0
2020-01-07,21963.2337,22186.7512,21953.0965,22171.9063,12448.0,8241.0
2020-01-08,22180.3527,22200.3502,21958.823,22142.541,9600.0,8721.0
2020-01-09,22145.517,22353.1439,22145.517,22229.2986,11755.0,8340.0
2020-01-10,22240.4923,22325.383,22138.5453,22221.5024,8893.0,8287.0
2020-01-13,22290.4465,22413.4406,22260.3171,22384.8358,7842.0,8559.0
2020-01-14,22425.0,22460.2934,21996.8487,22123.0835,13552.0,8038.0
2020-01-15,22159.9937,22235.3483,21855.8711,21880.4331,11219.0,8047.0
2020-01-16,21880.6191,22090.3541,21845.6826,22020.4445,9112.0,7626.0
2020-01-17,22015.5186,22090.3529,21930.5334,22055.3956,7463.0,7483.0
2020-01-20,22125.4257,22205.3388,21995.4663,22010.4543,10719.0,7429.0
2020-01-21,22080.4853,22155.2872,21755.6046,21810.5446,14225.0,6987.0
2020-01-22,21875.4982,21875.4982,21051.4734,21700.7372,13682.0,6152.0
2020-01-23,21715.722,21790.6487,21291.1545,21391.0292,11859.0,6019.0
2020-02-03,20646.8992,20811.5671,20052.3269,20082.2955,5534.0,6480.0
2020-02-04,19945.0,20625.0876,19905.0,20391.2043,13872.0,7191.0
2020-02-05,20435.0,20925.5751,20395.1101,20840.6746,10854.0,7419.0
2020-02-06,20795.0,21210.6804,20680.9431,21070.8848,12015.0,7787.0
2020-02-07,20970.9043,21130.8058,20970.9043,21080.8511,5259.0,7978.0
2020-02-10,21040.8124,21110.7891,21000.8525,21090.8083,7137.0,8487.0
2020-02-11,21090.7164,21230.6381,21080.8209,21155.7263,7019.0,8605.0
2020-02-12,21180.6229,21220.5858,20895.8803,21140.7634,8142.0,8659.0
2020-02-13,21220.5819,21395.4202,21020.7615,21105.9985,8527.0,8688.0
2020-02-14,21100.9244,21100.9244,20876.2156,20936.2544,9151.0,8797.0
2020-02-17,20941.063,21760.2312,20941.063,21616.3115,19896.0,9958.0
2020-02-18,21451.2131,21501.5468,21131.5746,21251.3533,15136.0,9466.0
2020-02-19,21251.3349,21410.9677,21251.3249,21341.247,9008.0,9599.0
2020-02-20,21451.0283,21451.0283,21276.4406,21346.4452,8420.0,9331.0
2020-02-21,21341.4632,21401.3078,21261.644,21281.2899,10537.0,9373.0
2020-02-24,21256.3444,21276.2869,20717.6054,21031.2024,14446.0,9539.0
2020-02-25,20981.2999,21130.8192,20821.6302,21100.8968,14529.0,9467.0
2020-02-26,20961.2042,21026.0559,20861.8805,20871.8502,8852.0,9280.0
2020-02-27,20802.0807,20871.8354,20692.1353,20707.0892,11320.0,9360.0
2020-02-28,20398.1795,20511.6798,20017.9727,20212.0902,18036.0,9664.0
2020-03-02,20301.8436,20685.2855,20206.9978,20621.7134,16892.0,9834.0
2020-03-03,20721.2585,21189.8656,20721.2585,20806.4517,17001.0,9740.0
2020-03-04,20637.5838,20771.6893,20627.3196,20766.7355,14518.0,9323.0
2020-03-05,20701.9029,21170.9929,20701.9029,21032.3578,15495.0,9072.0
2020-03-06,20972.282,21017.4906,20752.4586,20832.2738,10505.0,8873.0
2020-03-09,20205.0772,20532.4641,20078.1085,20288.0073,9948.0,8895.0
2020-03-10,20377.5427,20661.8122,20362.3896,20597.353,10829.0,8948.0
2020-03-11,20522.457,20667.0756,20378.1998,20398.1189,9151.0,8915.0
2020-03-12,20542.4616,20542.4616,20088.2671,20219.0862,12792.0,8804.0
2020-03-13,20223.9588,20223.9588,19480.2984,19660.4186,14169.0,8362.0
2020-03-16,19634.7187,19693.9705,19341.3602,19341.3602,10446.0,8436.0
2020-03-17,19336.5995,19509.7927,19311.273,19371.8321,8144.0,8384.0
