date,open,high,low,close,volume,open_interest
2020-01-03,2200.6668,2242.887,2189.903,2235.5066,1181319.0,895255.0
2020-01-06,2249.6022,2295.0681,2222.2862,2293.0678,1347507.0,898566.0
2020-01-07,2285.1312,2300.5538,2256.9694,2279.8897,1266233.0,919522.0
2020-01-08,2281.8969,2377.7421,2275.1012,2333.6713,1636014.0,965307.0
2020-01-09,2321.2933,2338.124,2227.0644,2237.06,1805551.0,970717.0
2020-01-10,2242.9249,2249.2879,2222.3381,2245.7747,987082.0,862711.0
2020-01-13,2251.4259,2348.3932,2245.6733,2347.5917,1636456.0,999787.0
2020-01-14,2381.3429,2382.4796,2321.0391,2360.1247,1738878.0,926479.0
2020-01-15,2365.0194,2373.0686,2311.5736,2341.3243,1558910.0,969972.0
2020-01-16,2340.008,2343.9851,2297.5017,2310.7071,1287234.0,955197.0
2020-01-17,2305.4068,2327.9305,2270.7576,2277.9054,1228470.0,924884.0
2020-01-20,2283.3714,2337.192,2278.9372,2332.8056,1001588.0,907641.0
2020-01-21,2332.0081,2333.2455,2282.1062,2288.3391,1023948.0,886072.0
2020-01-22,2280.8785,2291.8293,2225.2686,2246.757,1014736.0,865028.0
2020-01-23,2248.1445,2273.1582,2222.8761,2241.1523,722939.0,777187.0
2020-02-03,2098.7284,2122.9084,2088.9095,2088.9215,350415.0,736062.0
2020-02-04,2029.7956,2073.0504,2010.0806,2058.927,712274.0,764535.0
2020-02-05,2060.8955,2112.0943,2058.9221,2090.6046,821798.0,769436.0
2020-02-06,2101.3129,2118.1565,2086.1156,2113.2163,675123.0,791602.0
2020-02-07,2106.8281,2138.2033,2094.5108,2137.4103,743605.0,839000.0
2020-02-10,2121.0055,2148.7212,2111.6058,2123.2785,817100.0,858157.0
2020-02-11,2110.5118,2146.4183,2110.5118,2119.5982,782752.0,882637.0
2020-02-12,2117.2582,2132.6525,2070.8087,2092.7626,1085214.0,1000843.0
2020-02-13,2099.4197,2113.778,2082.0074,2096.6247,770748.0,948295.0
2020-02-14,2095.6164,2109.435,2075.21,2105.9941,734742.0,927498.0
2020-02-17,2109.2862,2126.9678,2105.2804,2123.1131,655589.0,894717.0
2020-02-18,2122.7563,2135.3811,2097.4185,2098.3411,821971.0,987238.0
2020-02-19,2099.5735,2133.2581,2097.8349,2130.1664,722892.0,898102.0
2020-02-20,2139.4296,2158.1355,2125.2282,2134.6555,804450.0,973428.0
2020-02-21,2133.3583,2147.6378,2113.0125,2130.0736,867019.0,959544.0
2020-02-24,2114.6745,2122.5384,2067.4689,2095.4512,926784.0,998760.0
2020-02-25,2082.1572,2140.6716,2070.6835,2140.4642,1020992.0,983242.0
2020-02-26,2128.1147,2150.6948,2096.7663,2105.1623,1203235.0,1021083.0
2020-02-27,2095.242,2106.3875,2080.0282,2096.1968,820385.0,965287.0
2020-02-28,2073.0494,2090.7506,2023.2049,2025.1022,1223588.0,1004964.0
2020-03-02,2019.1799,2078.8547,2016.3977,2061.6035,1148129.0,1004345.0
2020-03-03,2084.1856,2109.3441,2041.3597,2065.5218,1091177.0,1027539.0
2020-03-04,2060.9777,2073.594,2050.4541,2058.2961,787697.0,1032690.0
2020-03-05,2062.0642,2070.5488,2041.2579,2060.156,952298.0,1053978.0
2020-03-06,2046.2876,2057.5038,2026.7851,2052.6414,1050317.0,1075684.0
2020-03-09,1938.5548,1942.0742,1938.3394,1939.2584,70941.0,1062861.0
2020-03-10,1820.1754,1966.1834,1819.9144,1941.1558,1455772.0,989451.0
2020-03-11,1954.3526,1965.7516,1911.0278,1916.9159,859312.0,993673.0
2020-03-12,1901.7269,1913.0634,1845.6322,1884.1232,1142670.0,1009390.0
2020-03-13,1855.3306,1914.0251,1833.5302,1887.1746,1145661.0,1001991.0
