date,open,high,low,close,volume,open_interest
2020-01-03,3568.8129,3583.7484,3553.76,3556.2412,116835.0,332688.0
2020-01-06,3558.2497,3578.3098,3547.5605,3571.3089,124303.0,333680.0
2020-01-07,3570.7381,3589.0886,3568.3879,3578.3862,100861.0,332786.0
2020-01-08,3581.6383,3638.2848,3579.7604,3632.1654,193288.0,349849.0
2020-01-09,3637.5273,3638.3296,3573.3632,3573.3632,177245.0,346000.0
2020-01-10,3573.8847,3598.1162,3573.2105,3586.7437,107423.0,345000.0
2020-01-13,3584.6775,3585.5705,3547.6786,3550.4501,122048.0,331373.0
2020-01-14,3566.5692,3582.8654,3537.363,3581.1826,113187.0,332414.0
2020-01-15,3582.7433,3599.7249,3558.2299,3558.6831,138327.0,334463.0
2020-01-16,3551.7975,3591.5913,3549.5319,3566.119,151133.0,331436.0
2020-01-17,3572.6803,3621.4311,3561.2724,3611.4648,149937.0,351692.0
2020-01-20,3619.9264,3630.6292,3599.3471,3609.9172,126447.0,352554.0
2020-01-21,3619.5467,3619.5467,3546.3234,3565.1961,169758.0,326500.0
2020-01-22,3556.7907,3560.4156,3491.7123,3539.7017,193978.0,311469.0
2020-01-23,3517.8265,3529.8117,3478.7655,3491.1272,158251.0,306864.0
2020-02-03,3227.6988,3278.97,3220.1204,3223.2473,223078.0,295707.0
2020-02-04,3215.259,3322.331,3207.706,3294.6468,218276.0,281436.0
2020-02-05,3292.9793,3310.5405,3272.6735,3293.3861,145462.0,290571.0
2020-02-06,3288.2454,3307.4409,3273.6981,3298.878,153534.0,306084.0
2020-02-07,3299.128,3328.2478,3283.5613,3314.2947,109894.0,314328.0
2020-02-10,3297.4801,3318.2717,3277.0627,3303.4835,148906.0,328898.0
2020-02-11,3298.4747,3445.2038,3298.4747,3367.9891,328570.0,330648.0
2020-02-12,3374.8108,3398.4022,3360.073,3388.0267,160813.0,337876.0
2020-02-13,3380.0699,3402.9616,3371.886,3385.0659,158568.0,338434.0
2020-02-14,3380.3417,3403.5155,3366.0835,3399.665,139418.0,343232.0
2020-02-17,3393.3934,3430.4761,3385.3252,3423.2769,151580.0,347490.0
2020-02-18,3417.9097,3432.1223,3400.5126,3407.7689,170609.0,353490.0
2020-02-19,3407.1264,3411.6247,3384.8724,3398.5241,124314.0,361981.0
2020-02-20,3396.237,3459.5107,3395.5686,3441.5775,233631.0,357211.0
2020-02-21,3442.8832,3470.9456,3438.4117,3463.6418,186994.0,358143.0
2020-02-24,3471.2435,3485.6368,3439.3912,3465.8405,224423.0,376614.0
2020-02-25,3431.5774,3480.8593,3426.5378,3472.6912,228665.0,381524.0
2020-02-26,3464.8461,3469.8186,3430.9926,3445.3387,181344.0,373738.0
2020-02-27,3448.3235,3451.3041,3410.7365,3423.2092,177839.0,378308.0
2020-02-28,3406.7009,3406.7208,3339.3571,3357.5749,305943.0,369835.0
2020-03-02,3375.6774,3464.8819,3352.9708,3447.3984,301280.0,379851.0
2020-03-03,3464.8713,3476.5812,3431.6006,3441.5209,186704.0,383976.0
