date,open,high,low,close,volume,open_interest
2020-10-13,5929.0545,6041.0759,5909.6368,6041.0388,550744.0,82293.0
2020-10-14,6052.0418,6133.429,5992.553,6100.7299,315861.0,93586.0
2020-10-15,6121.4111,6267.5258,6108.5454,6263.5296,562749.0,172154.0
2020-10-16,6221.3521,6451.8208,6221.3521,6451.6835,1306382.0,256321.0
2020-10-19,6459.4934,6594.3015,6432.0513,6592.5397,1472934.0,324332.0
2020-10-20,6598.3962,6614.3453,6479.798,6560.973,1396442.0,313003.0
2020-10-21,6533.143,6582.9906,6487.3871,6497.3234,796951.0,294236.0
2020-10-22,6526.8084,6541.2126,6269.7111,6270.3416,1231137.0,232148.0
2020-10-23,6249.2023,6310.7373,6211.5545,6235.1758,653145.0,179617.0
2020-10-26,6234.157,6319.2043,6225.3675,6251.2919,481381.0,176677.0
2020-10-27,6215.5103,6283.3536,6135.8632,6141.8451,454505.0,174618.0
2020-10-28,6149.2075,6203.6514,6124.2415,6175.9086,358186.0,167623.0
2020-10-29,6128.755,6173.9102,6050.7456,6056.5648,317483.0,156489.0
2020-10-30,6006.7501,6097.8987,5994.966,6014.7712,240747.0,142618.0
2020-11-02,6009.3657,6169.5634,6008.9497,6092.484,382549.0,146750.0
2020-11-03,6115.9861,6160.2549,6073.0217,6075.0724,196053.0,149736.0
2020-11-04,6108.9452,6112.8707,6025.256,6064.9504,158943.0,143993.0
2020-11-05,6078.7573,6098.4793,5965.7332,5981.6836,160613.0,152491.0
2020-11-06,5990.4092,6003.6612,5853.8032,5887.1354,265779.0,154123.0
2020-11-09,5880.9515,5925.5405,5857.6611,5901.8829,154026.0,150947.0
2020-11-10,6036.5861,6122.7008,5946.0184,6004.7413,337146.0,141878.0
2020-11-11,6020.9419,6110.4005,6003.6049,6064.9621,218193.0,144945.0
2020-11-12,6078.5218,6133.995,6037.1207,6046.8738,195439.0,152666.0
2020-11-13,6039.8932,6068.8087,5933.9813,5955.6508,169617.0,150541.0
2020-11-16,5904.0188,5990.239,5894.4955,5964.5387,176334.0,150731.0
2020-11-17,5988.2272,6032.0343,5940.6685,5968.3934,158663.0,152235.0
2020-11-18,5960.2746,6024.162,5924.6227,6000.1186,150205.0,152646.0
2020-11-19,6028.9089,6029.1629,5976.329,5994.1956,106661.0,151002.0
2020-11-20,5999.9372,6049.9785,5974.5361,6006.3951,149966.0,145885.0
2020-11-23,6002.718,6079.8274,5990.469,6040.4476,109405.0,148200.0
2020-11-24,6048.3249,6105.8488,6028.2685,6099.9132,163568.0,154133.0
2020-11-25,6093.5096,6143.9649,6066.1315,6100.2418,142572.0,149837.0
2020-11-26,6100.3745,6130.2898,6046.9199,6064.6566,101990.0,148960.0
2020-11-27,6054.4526,6101.0016,6041.2513,6097.0662,78324.0,145354.0
2020-11-30,6104.064,6130.7326,6007.3753,6017.4473,122171.0,137085.0
2020-12-01,6032.7308,6061.0526,6013.3556,6030.8657,63277.0,138144.0
2020-12-02,6037.1822,6050.9134,5943.5989,5947.3976,104248.0,135390.0
2020-12-03,5946.6959,6015.3381,5909.5309,5989.4885,108942.0,137741.0
2020-12-04,5990.6416,6099.2329,5968.2129,6093.0602,169922.0,127486.0
2020-12-07,6105.4637,6250.4666,6073.6485,6248.4091,185551.0,131241.0
2020-12-08,6242.735,6286.1167,6169.1769,6182.5482,168542.0,128411.0
2020-12-09,6201.3366,6264.3138,6150.6748,6192.2032,126576.0,124690.0
2020-12-10,6198.7708,6240.0414,6160.7782,6166.6556,101746.0,121351.0
