date,open,high,low,close,volume,open_interest
2020-01-03,2180.6495,2273.9842,2178.3806,2269.3401,1543279.0,449812.0
2020-01-06,2281.4736,2409.5747,2281.4529,2407.665,1691708.0,477167.0
2020-01-07,2392.7963,2408.4999,2321.9168,2373.3457,1755499.0,451151.0
2020-01-08,2362.8577,2544.071,2352.5933,2466.3131,2408895.0,478646.0
2020-01-09,2419.4417,2459.831,2317.1738,2340.6491,2576422.0,443009.0
2020-01-10,2352.4282,2408.6442,2345.2603,2406.6527,1165710.0,447942.0
2020-01-13,2409.9558,2431.9197,2358.8927,2405.8847,1719854.0,440760.0
2020-01-14,2397.3924,2409.5341,2338.9713,2376.9868,1520826.0,448940.0
2020-01-15,2382.9713,2396.3152,2272.3175,2285.5098,2143841.0,448579.0
2020-01-16,2291.525,2302.0107,2271.1327,2281.4598,1140011.0,442936.0
2020-01-17,2270.9424,2312.5008,2243.8389,2295.7901,1609287.0,427589.0
2020-01-20,2304.9621,2334.877,2288.4907,2334.1251,1200708.0,410608.0
2020-01-21,2324.2114,2331.6911,2277.6408,2285.0805,988101.0,386405.0
2020-01-22,2282.2204,2341.5634,2263.5961,2316.7635,1381051.0,367251.0
2020-01-23,2313.0432,2329.0441,2233.6931,2275.5837,1291582.0,304821.0
2020-02-03,2073.9528,2081.2031,2051.0878,2051.1137,371419.0,308036.0
2020-02-04,1987.0605,2043.1122,1936.5229,2033.8256,724662.0,305378.0
2020-02-05,2015.4861,2084.5089,2015.4861,2067.294,797033.0,325829.0
2020-02-06,2095.6605,2142.6855,2087.9185,2141.4619,923540.0,343908.0
2020-02-07,2129.3676,2145.4875,2108.8579,2143.2519,720404.0,349860.0
2020-02-10,2113.5524,2136.7549,2100.5176,2118.3084,784941.0,377208.0
2020-02-11,2113.7313,2138.654,2106.8134,2128.9908,795430.0,381185.0
2020-02-12,2133.7767,2186.4372,2132.6315,2174.9547,1176780.0,385022.0
