date,open,high,low,close,volume,open_interest
2020-01-03,111223.2868,111753.2077,107723.5449,107828.2076,1035216.0,412216.0
2020-01-06,108105.3919,108607.2351,106848.7833,108146.7597,848322.0,398777.0
2020-01-07,108001.7321,109321.4058,107126.0178,109311.8743,891516.0,398586.0
2020-01-08,109017.2448,109666.4897,107820.5769,109120.7509,915670.0,397765.0
2020-01-09,108859.6182,111676.5202,108818.6494,111362.1877,997942.0,404737.0
2020-01-10,111331.8708,112048.7474,110945.361,111727.4054,805815.0,404909.0
2020-01-13,111712.4393,113109.1604,111300.2677,112959.5895,814623.0,415557.0
2020-01-14,112789.0734,113003.1565,108835.6346,108851.6619,986566.0,401906.0
2020-01-15,108778.9601,109759.4829,108453.3381,109005.0288,554992.0,390791.0
2020-01-16,109809.6629,111934.5863,109632.2779,111119.0603,692266.0,373800.0
2020-01-17,111614.6705,111728.336,107789.9409,108480.326,798670.0,367525.0
2020-01-20,108619.4087,108788.4766,107761.4846,108076.9844,638798.0,369086.0
2020-01-21,108259.6646,110070.3486,107015.0539,107402.2687,903633.0,350511.0
2020-01-22,107815.3925,108989.791,106195.9318,108265.5982,826478.0,316623.0
2020-01-23,108085.1222,108250.5686,105516.2313,105661.8405,719832.0,314113.0
2020-02-03,100649.7619,102409.6923,100629.4498,102096.8523,395491.0,287691.0
2020-02-04,101960.2745,104667.6414,101755.2019,104361.8792,509767.0,290876.0
2020-02-05,103891.0753,105814.3173,103838.5509,105063.1878,540750.0,289963.0
2020-02-06,105462.1852,106025.9145,104740.959,105025.4388,576301.0,291877.0
2020-02-07,104832.8216,105580.3252,104133.6135,105165.2972,466816.0,291478.0
2020-02-10,103829.7627,105092.9258,103562.3444,104359.5797,420703.0,290052.0
2020-02-11,104258.8135,106554.6626,104249.054,106126.1946,525329.0,296389.0
2020-02-12,105889.8963,106359.6724,103636.1917,105033.3464,605029.0,290992.0
2020-02-13,105164.1459,106165.3422,104780.0477,105563.6849,570624.0,288888.0
2020-02-14,105850.516,106909.7514,104605.3336,104663.9388,457486.0,294609.0
2020-02-17,104645.2647,105542.5378,104335.6722,105185.5901,326338.0,294441.0
2020-02-18,105180.9652,105592.8025,103614.4476,105076.7839,484816.0,280656.0
2020-02-19,104372.3773,104815.1451,103755.2567,103876.9716,412042.0,281211.0
2020-02-20,104024.5219,104559.5667,103453.8639,104094.6073,474521.0,276632.0
2020-02-21,103698.2332,103957.8551,102462.8987,102467.3974,456101.0,290007.0
2020-02-24,102230.6077,103056.0703,101202.0435,102810.4854,485355.0,271385.0
2020-02-25,102242.1533,102992.9426,101503.8085,102760.5075,459256.0,262904.0
2020-02-26,102087.7549,102666.6826,100845.6381,100845.6381,524407.0,269199.0
2020-02-27,101123.1531,101724.5377,100742.3339,100934.3449,430691.0,252031.0
2020-02-28,100630.978,100700.4383,98594.7221,98614.1959,593310.0,248271.0
2020-03-02,98866.8299,102373.6506,98821.4311,102266.7852,557329.0,222370.0
2020-03-03,102774.3142,104234.7272,102336.1534,102651.6914,447234.0,224177.0
2020-03-04,102728.3802,103040.5531,102169.2904,102598.1783,384572.0,226164.0
2020-03-05,102515.0658,103937.1979,102097.7711,103228.6003,504210.0,241570.0
2020-03-06,103530.3423,103589.579,102766.8753,102873.5225,441178.0,230077.0
2020-03-09,102264.1445,102264.1445,99242.9083,99513.6278,599454.0,207095.0
2020-03-10,100697.7274,104407.503,100576.2613,104054.3062,614677.0,215069.0
2020-03-11,103271.7708,104246.5693,102039.4999,102217.8315,508666.0,209064.0
2020-03-12,100819.7929,101172.0953,99785.4685,100440.2737,534537.0,212649.0
2020-03-13,97704.6554,100149.3455,96178.8984,99245.2222,732493.0,201879.0
2020-03-16,99641.4462,101368.5509,98798.1817,99300.1229,511003.0,190938.0
2020-03-17,99414.1825,100138.7394,98993.6861,99481.7335,463105.0,181745.0
2020-03-18,98226.9078,99705.2027,94970.4558,95017.8807,778815.0,195469.0
2020-03-19,94825.6766,95725.4703,90657.0661,95212.3522,875934.0,192045.0
2020-03-20,94881.7504,96616.4563,94420.8838,95893.3634,593545.0,184048.0
2020-03-23,93660.0854,94312.9663,91267.4195,91959.2774,589881.0,187081.0
2020-03-24,92594.8449,93766.4018,91084.2017,91677.1831,652381.0,186171.0
2020-03-25,93503.6133,93713.5443,91329.7951,91964.885,574562.0,197742.0
2020-03-26,92621.0233,93343.1455,91646.3491,91677.693,591786.0,188200.0
2020-03-27,92133.4626,93501.4268,91932.793,93494.4224,618055.0,180790.0
2020-03-30,92862.9671,94103.2366,91682.7782,93250.8296,615236.0,170680.0
2020-03-31,93473.1764,93959.4425,91902.8227,91931.5464,470590.0,183884.0
2020-04-01,92747.3992,93283.7585,92332.8315,92711.9615,509170.0,174534.0
2020-04-02,92396.3362,93213.4311,89669.0618,92937.3729,769435.0,175939.0
2020-04-03,92905.5608,93222.3207,92056.1738,92684.7455,443194.0,170215.0
2020-04-07,93585.6755,94258.4308,92917.012,93342.0866,469625.0,176141.0
2020-04-08,93077.0458,95300.1963,92460.0077,95242.1843,578155.0,206836.0
2020-04-09,95355.8509,95769.9256,94660.5685,94967.3709,438197.0,200148.0
2020-04-10,95279.176,97722.5005,95218.6973,97325.1889,586630.0,214599.0
2020-04-13,97197.1616,97505.4404,96037.2394,96392.5167,410893.0,209311.0
2020-04-14,96550.0963,97363.2857,96072.5367,97134.1195,458424.0,214395.0
2020-04-15,97158.6614,98660.9496,96693.8613,97278.616,498397.0,221786.0
2020-04-16,97152.9533,97184.7904,95796.8034,95851.371,356914.0,212207.0
2020-04-17,96603.1134,99030.2657,96574.0627,98974.0395,471028.0,222992.0
