date,open,high,low,close,volume,open_interest
2020-01-03,4365.0484,4466.1293,4365.0013,4437.2514,1214066.0,792744.0
2020-01-06,4439.3137,4532.7971,4408.2048,4503.21,1184517.0,801518.0
2020-01-07,4511.2183,4521.278,4389.4161,4428.6226,1282841.0,783782.0
2020-01-08,4418.2221,4594.6759,4409.8063,4520.3396,1326755.0,783018.0
2020-01-09,4471.345,4479.7905,4316.9541,4341.4772,1469444.0,768553.0
2020-01-10,4365.7721,4366.0977,4324.8944,4330.9383,749149.0,773280.0
2020-01-13,4333.6971,4385.867,4318.5511,4344.7772,944145.0,771624.0
2020-01-14,4349.4187,4355.322,4246.8161,4264.4893,799881.0,758171.0
2020-01-15,4275.7221,4316.6023,4263.546,4299.6468,613863.0,746848.0
2020-01-16,4292.4862,4338.5083,4277.1712,4311.4301,683957.0,758944.0
2020-01-17,4324.5974,4337.3065,4302.4911,4328.0465,489058.0,772191.0
2020-01-20,4331.8212,4356.3576,4303.7097,4324.5656,562456.0,776699.0
2020-01-21,4322.8289,4372.2545,4318.3478,4363.6041,401738.0,775409.0
2020-01-22,4342.3585,4343.0727,4256.5058,4280.0173,729280.0,730030.0
2020-01-23,4286.9557,4309.5065,4278.7329,4281.4093,400640.0,717126.0
2020-02-03,4352.3124,4364.6192,4323.3435,4330.8533,318106.0,716539.0
2020-02-04,4339.7571,4339.7571,4292.2804,4312.8063,206375.0,719548.0
2020-02-05,4295.9073,4321.1616,4271.9584,4312.1427,261832.0,744877.0
2020-02-06,4297.6653,4305.7346,4285.7258,4299.1605,197756.0,757425.0
2020-02-07,4320.5725,4340.6917,4306.6396,4312.1193,222567.0,767606.0
2020-02-10,4325.3794,4327.3067,4305.2393,4306.2623,152227.0,778567.0
2020-02-11,4312.0851,4317.961,4301.6464,4313.0607,158253.0,779804.0
2020-02-12,4287.9326,4290.3938,4235.8799,4251.8523,389413.0,796946.0
2020-02-13,4255.5473,4288.1005,4255.5473,4279.8301,193097.0,786789.0
2020-02-14,4282.4429,4297.5011,4276.0845,4291.2776,169932.0,777692.0
2020-02-17,4299.5102,4335.2536,4299.5102,4330.723,243872.0,777961.0
2020-02-18,4329.1207,4359.926,4329.027,4337.6169,241606.0,762948.0
2020-02-19,4409.6534,4456.7409,4408.8363,4442.6771,423487.0,772934.0
2020-02-20,4457.5202,4487.7109,4434.1492,4458.1372,435269.0,764527.0
2020-02-21,4482.1845,4525.7356,4475.3408,4514.3027,439106.0,744422.0
2020-02-24,4548.2024,4586.5444,4529.9536,4548.4219,465934.0,717500.0
2020-02-25,4505.2484,4527.4944,4440.0132,4451.2087,614099.0,661599.0
2020-02-26,4392.8963,4434.9264,4385.9098,4407.6557,541305.0,678697.0
2020-02-27,4382.4801,4419.8778,4379.2705,4393.0287,465290.0,692420.0
2020-02-28,4352.9114,4359.9849,4133.7935,4169.4453,1077717.0,668221.0
2020-03-02,4085.794,4130.5531,4068.8063,4101.2871,659122.0,676108.0
2020-03-03,4079.8452,4122.1915,4062.8154,4077.9955,484175.0,691934.0
2020-03-04,4171.2571,4181.6538,4146.2669,4162.8262,527492.0,684282.0
2020-03-05,4155.9515,4162.9275,4136.0024,4154.4148,248006.0,681042.0
2020-03-06,4207.9611,4219.6739,4170.0709,4184.2792,446104.0,691261.0
2020-03-09,4178.0196,4189.7889,3960.2585,4006.5643,1045050.0,726503.0
2020-03-10,4039.3128,4108.4133,4010.6546,4094.0777,643621.0,705363.0
2020-03-11,4094.8142,4119.2024,4082.143,4098.5869,339792.0,700171.0
2020-03-12,4082.4155,4089.8756,3961.3159,4004.9726,635526.0,700943.0
2020-03-13,3802.2557,3844.8609,3772.0216,3797.2275,652576.0,688804.0
2020-03-16,3583.6782,3595.4236,3568.2434,3568.409,348939.0,695923.0
2020-03-17,3218.8174,3219.1579,3218.6408,3218.6438,42870.0,690728.0
2020-03-18,3115.8706,3134.7301,2956.9378,3012.1986,988000.0,681234.0
2020-03-19,2951.5019,2994.7057,2867.9703,2946.917,992804.0,684670.0
2020-03-20,2974.3129,3143.7101,2974.3129,3143.699,937852.0,706923.0
2020-03-23,3119.0654,3167.8233,3079.7904,3133.0191,878417.0,679367.0
2020-03-24,3346.0528,3347.3641,3252.7771,3347.0864,449914.0,677363.0
2020-03-25,3537.7374,3558.1408,3467.3629,3547.5179,859350.0,675599.0
2020-03-26,3544.1087,3550.0259,3491.8258,3523.6464,598084.0,691915.0
2020-03-27,3522.0775,3595.4911,3522.0775,3574.7036,565598.0,698042.0
2020-03-30,3515.5886,3517.1237,3359.0191,3373.9343,745672.0,696403.0
2020-03-31,3394.1754,3453.7202,3393.5901,3443.3695,414610.0,687772.0
2020-04-01,3420.2965,3430.6936,3395.4486,3412.4162,317859.0,686673.0
2020-04-02,3404.1105,3506.1504,3393.5228,3500.9887,445044.0,671721.0
2020-04-03,3537.6019,3570.7505,3523.0567,3560.7316,413963.0,664867.0
2020-04-07,3777.7155,3788.5361,3714.806,3773.3163,457978.0,674512.0
2020-04-08,3676.0702,3725.5773,3654.7399,3701.0515,423079.0,671813.0
2020-04-09,3703.8713,3713.7709,3684.0106,3709.7076,246881.0,671799.0
2020-04-10,3773.7754,3783.4564,3732.7175,3737.2217,221720.0,679093.0
2020-04-13,3753.064,3763.0745,3653.3543,3715.1141,511045.0,676211.0
2020-04-14,3731.3605,3825.6845,3726.4075,3788.9116,511794.0,676885.0
2020-04-15,3798.6602,3840.2801,3712.816,3719.8339,447901.0,680149.0
2020-04-16,3727.6839,3796.8333,3695.2967,3788.8799,441880.0,667908.0
2020-04-17,3768.0389,3776.722,3637.8144,3694.5816,620761.0,674473.0
2020-04-20,3655.2622,3731.7449,3631.7342,3688.4732,490593.0,653736.0
2020-04-21,3690.5189,3737.4362,3678.1364,3709.0882,488346.0,642392.0
2020-04-22,3647.6576,3647.6576,3548.6245,3560.8865,625737.0,646637.0
2020-04-23,3638.9662,3740.0722,3621.9235,3710.4465,554654.0,607872.0
2020-04-24,3682.2355,3735.7878,3675.3896,3726.3417,359842.0,592138.0
2020-04-27,3719.1403,3747.7566,3681.4631,3686.8273,381710.0,573637.0
2020-04-28,3695.0764,3695.0764,3598.9364,3615.4197,528439.0,566197.0
2020-04-29,3662.8807,3694.3375,3648.75,3677.8773,291527.0,544637.0
2020-04-30,3694.1121,3720.4181,3664.0033,3713.4134,337036.0,537561.0
2020-05-06,3625.2993,3709.397,3617.429,3687.0775,309210.0,536376.0
2020-05-07,3679.2419,3684.0312,3655.4746,3666.5354,477878.0,536193.0
2020-05-08,3686.9086,3811.8854,3682.5281,3795.8924,970596.0,595312.0
2020-05-11,3777.369,3828.3247,3744.4562,3802.0705,1082985.0,581883.0
2020-05-12,3796.0097,3814.0201,3759.5627,3781.1681,619120.0,560320.0
2020-05-13,3791.7955,3826.8065,3775.7795,3806.4809,670622.0,559588.0
2020-05-14,3825.6588,3843.1712,3768.7229,3817.9903,729049.0,557410.0
2020-05-15,3813.5635,4019.0605,3798.685,3991.095,1470155.0,638454.0
2020-05-18,4075.9627,4235.5561,4018.7861,4235.5553,1489189.0,639390.0
2020-05-19,4229.1146,4247.9656,4127.2354,4178.1429,1555808.0,601205.0
2020-05-20,4189.941,4332.1138,4183.831,4317.3468,1602364.0,656272.0
2020-05-21,4277.541,4313.537,4181.0073,4204.1445,1366630.0,624145.0
2020-05-22,4218.7973,4236.1791,4093.8608,4140.7835,1736048.0,593388.0
2020-05-25,4186.1376,4239.814,4144.4066,4158.6379,1414798.0,589521.0
2020-05-26,4185.8791,4309.5523,4171.3697,4279.4834,1302154.0,645583.0
2020-05-27,4277.8799,4301.506,4186.8399,4217.3511,1487485.0,616278.0
2020-05-28,4180.6214,4301.8795,4141.4157,4284.381,1759697.0,667670.0
2020-05-29,4273.0241,4336.6357,4266.8312,4298.8886,1671789.0,672780.0
2020-06-01,4364.6277,4508.4688,4364.6277,4508.3785,1657399.0,708133.0
2020-06-02,4467.8832,4498.2996,4425.0846,4474.6814,1294939.0,697141.0
2020-06-03,4471.5198,4487.6515,4344.1387,4381.9355,1743192.0,677132.0
2020-06-04,4329.9749,4348.9429,4277.9915,4294.0549,1563354.0,662670.0
2020-06-05,4345.6182,4360.0052,4304.9584,4319.5399,1181909.0,650657.0
2020-06-08,4240.4439,4328.3508,4208.8659,4305.4439,1236991.0,666957.0
2020-06-09,4297.2855,4322.4646,4255.839,4290.799,1001081.0,670362.0
2020-06-10,4311.0413,4340.6757,4303.543,4326.8531,787069.0,689638.0
2020-06-11,4372.7516,4390.2375,4281.6746,4357.4479,1309273.0,677747.0
2020-06-12,4356.4143,4390.3709,4228.9319,4290.2295,1566011.0,668494.0
2020-06-15,4296.2841,4320.9758,4163.3272,4184.5352,1608046.0,687306.0
2020-06-16,4149.5709,4243.9363,4137.0061,4216.5947,1329117.0,661370.0
2020-06-17,4231.3954,4273.9004,4204.9132,4254.1578,1248466.0,654911.0
2020-06-18,4257.3373,4278.2202,4239.4026,4256.4441,744322.0,649009.0
2020-06-19,4244.0244,4288.9849,4217.1362,4282.4281,847422.0,655036.0
2020-06-22,4307.8376,4394.8935,4287.8989,4358.4397,1300237.0,653876.0
2020-06-23,4374.6415,4381.9877,4303.9853,4317.1666,1083750.0,620154.0
2020-06-24,4346.5455,4371.2808,4331.1331,4351.3718,827118.0,602090.0
2020-06-29,4359.6345,4369.1561,4325.4838,4332.0705,329838.0,595097.0
2020-06-30,4320.3325,4345.3315,4300.3399,4342.4382,637894.0,579811.0
2020-07-01,4313.8382,4448.9194,4313.8382,4433.2226,1302662.0,651088.0
2020-07-02,4426.3745,4428.8174,4332.4456,4354.022,1309203.0,600063.0
2020-07-03,4334.4873,4394.8377,4309.7248,4373.4267,1058775.0,610617.0
2020-07-06,4370.94,4390.4002,4353.6509,4376.2947,606023.0,604033.0
2020-07-07,4411.895,4441.3242,4374.2997,4385.7515,920504.0,605656.0
2020-07-08,4373.8476,4436.7046,4361.2913,4426.586,834760.0,627184.0
2020-07-09,4452.196,4542.52,4452.196,4534.1619,1318581.0,709135.0
2020-07-10,4532.2914,4551.7319,4430.5923,4448.0883,1452916.0,652360.0
2020-07-13,4486.0504,4580.6377,4462.6614,4577.223,1157987.0,747542.0
2020-07-14,4572.8456,4641.1512,4544.6287,4573.5982,1445944.0,720475.0
2020-07-15,4588.977,4631.0391,4572.5961,4609.569,977502.0,717531.0
2020-07-16,4615.3964,4626.6001,4573.8734,4592.8645,1031993.0,684172.0
2020-07-17,4590.994,4617.5751,4513.2545,4542.7389,997676.0,664175.0
2020-07-20,4566.9582,4613.5473,4563.8891,4598.7987,871265.0,673651.0
2020-07-21,4661.3153,4863.7355,4661.3153,4849.4896,1565634.0,778018.0
2020-07-22,4998.2408,5122.1547,4963.08,5122.1547,1004602.0,761052.0
2020-07-23,5296.5197,5423.2042,5170.0617,5400.3379,2847921.0,686514.0
2020-07-24,5339.784,5466.722,5316.2012,5346.3019,2282093.0,677452.0
2020-07-27,5375.5603,5798.8642,5355.5694,5718.5726,3062502.0,708797.0
2020-07-28,5724.7434,5985.9035,5654.0651,5778.7166,3030703.0,704859.0
2020-07-29,5649.3495,5823.1129,5603.2007,5752.2701,3432520.0,701030.0
2020-07-30,5764.0164,5783.9663,5519.1573,5571.7937,2477098.0,710452.0
2020-07-31,5475.2188,5757.3401,5462.1611,5725.5564,3221672.0,729714.0
2020-08-03,5730.337,5764.6629,5617.0972,5722.912,2519281.0,734649.0
2020-08-04,5720.4076,5768.6234,5678.928,5731.5147,1433092.0,748206.0
2020-08-05,5725.9308,6175.0443,5718.4751,6175.0395,3801414.0,786151.0
2020-08-06,6223.3497,6529.2704,6183.439,6474.3505,3338988.0,765835.0
2020-08-07,6560.5418,6834.449,6515.3528,6596.8532,3653469.0,777312.0
2020-08-10,6663.6505,6708.1794,6415.8282,6637.2321,3651886.0,786499.0
2020-08-11,6663.1313,6876.5035,6456.3961,6537.6855,4632119.0,783543.0
2020-08-12,6365.1569,6396.0129,6173.6912,6173.699,2391103.0,753728.0
2020-08-13,6040.6977,6106.245,5908.5791,6025.1103,3696038.0,729064.0
2020-08-14,6120.2359,6459.3807,6095.2032,6117.7964,5105342.0,737310.0
2020-08-17,6156.1262,6293.6047,5960.1765,6223.6409,5413134.0,739535.0
2020-08-18,6303.4893,6461.1362,6264.4058,6461.1362,3656009.0,754879.0
2020-08-19,6526.8702,6558.6244,6212.8736,6259.8703,5694407.0,714569.0
2020-08-20,6300.7277,6351.4373,6035.4244,6114.7437,5187671.0,733737.0
