date,open,high,low,close,volume,open_interest
2020-01-03,6499.6635,6510.8551,6480.6059,6495.9852,76289.0,258609.0
2020-01-06,6496.6432,6588.1185,6485.8931,6544.7962,181880.0,265711.0
2020-01-07,6540.0294,6540.0294,6495.887,6511.2308,90159.0,259120.0
2020-01-08,6514.8137,6569.2686,6514.8137,6564.798,120120.0,263895.0
2020-01-09,6550.5715,6564.9981,6515.8454,6516.2005,105646.0,255784.0
2020-01-10,6517.7123,6622.7433,6510.9664,6618.2116,135663.0,297801.0
2020-01-13,6615.0629,6627.4009,6516.6299,6526.3104,198562.0,267701.0
2020-01-14,6531.3792,6541.0045,6483.1764,6493.2666,95691.0,253255.0
2020-01-15,6493.6272,6498.1823,6456.9963,6487.02,100845.0,247919.0
2020-01-16,6481.7087,6497.0672,6452.961,6478.3663,89094.0,231551.0
2020-01-17,6482.3956,6487.753,6457.8027,6472.794,62054.0,225814.0
2020-01-20,6477.3417,6507.2157,6465.0514,6465.5752,73971.0,221720.0
2020-01-21,6465.6343,6509.9258,6455.5617,6470.9457,104993.0,218012.0
2020-01-22,6470.385,6489.1267,6431.3469,6469.5551,115224.0,207516.0
2020-01-23,6471.1598,6478.9275,6425.3184,6445.2998,75077.0,201195.0
2020-02-03,6169.4153,6211.7686,6076.6468,6151.9702,205543.0,175927.0
2020-02-04,6135.5844,6246.2108,6124.3375,6189.722,152844.0,178160.0
2020-02-05,6191.9583,6257.9254,6183.7986,6217.5779,104755.0,181004.0
2020-02-06,6237.5805,6257.8386,6202.2076,6252.5996,89369.0,195904.0
2020-02-07,6246.0746,6255.0316,6226.4259,6241.8621,53455.0,200298.0
2020-02-10,6228.1382,6268.9455,6209.7808,6249.8803,84602.0,210530.0
2020-02-11,6252.8819,6308.2061,6244.1259,6305.0017,118822.0,225553.0
2020-02-12,6299.7122,6341.1213,6288.9911,6298.0052,99408.0,231863.0
2020-02-13,6306.6884,6317.208,6270.6311,6297.8202,77173.0,235157.0
2020-02-14,6293.9967,6345.7633,6280.2514,6334.2386,97485.0,245591.0
2020-02-17,6332.9164,6334.2948,6290.0415,6318.1111,97177.0,247932.0
2020-02-18,6324.5666,6334.7124,6303.8641,6312.8203,74130.0,248706.0
2020-02-19,6313.0074,6321.3363,6270.8407,6281.1595,102065.0,251280.0
2020-02-20,6294.1375,6330.7719,6288.731,6330.0541,127542.0,268584.0
2020-02-21,6322.6547,6364.2509,6321.1606,6355.9804,125505.0,273675.0
2020-02-24,6336.9997,6354.0803,6299.9077,6343.2038,110246.0,286419.0
2020-02-25,6319.0057,6370.2236,6303.8788,6352.8429,122000.0,299012.0
2020-02-26,6334.1873,6366.1149,6324.3544,6328.4514,83667.0,291199.0
2020-02-27,6325.9192,6341.8918,6304.9784,6309.209,97572.0,277855.0
2020-02-28,6285.7894,6292.2134,6239.6273,6253.0058,163784.0,281570.0
2020-03-02,6230.7267,6306.7304,6230.7267,6286.6837,152271.0,275033.0
2020-03-03,6308.5023,6338.8431,6292.7618,6299.2006,159470.0,276706.0
2020-03-04,6301.0354,6310.8769,6276.696,6302.4681,89368.0,279575.0
2020-03-05,6304.9473,6311.8262,6275.0786,6293.4571,92719.0,285362.0
2020-03-06,6286.5232,6288.5666,6252.713,6268.9106,95755.0,289628.0
2020-03-09,6062.333,6165.0969,6047.0458,6127.9175,310227.0,316847.0
2020-03-10,6127.3308,6250.9797,6127.3308,6236.8434,194872.0,293964.0
2020-03-11,6241.5205,6273.3107,6241.5205,6262.128,127286.0,297724.0
2020-03-12,6252.5596,6270.2387,6220.2551,6251.6064,123226.0,297341.0
2020-03-13,6227.2024,6285.7327,6199.1251,6275.1014,131838.0,288178.0
2020-03-16,6270.0105,6296.0663,6233.152,6237.9225,139550.0,280340.0
2020-03-17,6217.0318,6247.8733,6209.3142,6211.7854,107367.0,275702.0
2020-03-18,6196.69,6207.6777,6100.4835,6105.169,182675.0,275504.0
2020-03-19,6076.0293,6084.2582,5927.1797,5985.5618,335812.0,248645.0
2020-03-20,6037.967,6084.0959,5946.0571,6012.9323,184894.0,245198.0
2020-03-23,5932.3141,5932.3141,5780.3827,5780.544,260045.0,252140.0
2020-03-24,5816.9286,5829.9824,5578.4563,5700.1795,384066.0,248244.0
2020-03-25,5709.1202,5751.9652,5551.9596,5653.0863,315891.0,257694.0
2020-03-26,5631.5874,5638.7624,5484.3858,5486.6151,266810.0,266575.0
2020-03-27,5469.3239,5482.4693,5350.7631,5413.6849,342417.0,248661.0
2020-03-30,5308.6872,5308.6872,5137.9649,5138.0681,291353.0,236464.0
2020-03-31,5133.5348,5263.5822,4997.6779,5032.1095,420690.0,244855.0
2020-04-01,5006.2997,5138.0949,4952.9242,5126.1886,382328.0,248354.0
2020-04-02,5134.4712,5285.238,5091.7785,5232.4885,394845.0,249722.0
2020-04-03,5280.8064,5389.1757,5240.7131,5318.5563,389988.0,244356.0
2020-04-07,5404.418,5491.816,5388.6791,5488.2088,233199.0,249604.0
2020-04-08,5449.5586,5496.691,5356.7106,5428.1149,262540.0,245703.0
2020-04-09,5467.0183,5528.1178,5386.7542,5430.321,234238.0,258968.0
2020-04-10,5346.5567,5485.9075,5313.2957,5459.3301,285011.0,265504.0
2020-04-13,5515.1803,5755.1946,5454.8024,5488.4875,569226.0,268401.0
2020-04-14,5506.0101,5508.6139,5357.8794,5430.1804,328988.0,259796.0
2020-04-15,5381.1525,5506.0338,5373.1517,5433.5965,248050.0,259881.0
2020-04-16,5408.5787,5461.833,5379.2897,5400.4709,189305.0,262999.0
2020-04-17,5412.3642,5476.6792,5353.2023,5420.5522,237771.0,256949.0
2020-04-20,5406.8433,5443.6691,5353.1466,5404.6411,175155.0,258233.0
2020-04-21,5356.2855,5384.0524,5251.6824,5324.7364,320954.0,261951.0
2020-04-22,5253.563,5311.6478,5194.3385,5266.8873,326512.0,259660.0
2020-04-23,5314.0079,5372.1876,5295.0669,5353.6259,246293.0,250007.0
2020-04-24,5346.8553,5412.1752,5327.6915,5328.9572,158752.0,241793.0
2020-04-27,5344.9963,5465.5324,5342.2929,5406.7618,155690.0,236967.0
2020-04-28,5376.5122,5440.8661,5376.5122,5419.6001,174572.0,244390.0
2020-04-29,5425.96,5479.6174,5372.3967,5454.226,182592.0,240777.0
2020-04-30,5487.6817,5513.698,5441.763,5482.2299,155631.0,229450.0
2020-05-06,5599.877,5691.5028,5553.5404,5672.5625,172484.0,228812.0
